//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	경도	잡는형식	굽높이	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템	필요 아이템종류	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율	최소추가스킬	최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요FP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4 (유지효과)	"효과 5 (발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	참조스탯1	참조스탯2	참조타겟1	참조타겟2	참조수치1	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nHardness	dwHanded	dwHeelH	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet 	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwparry	dwblockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	tmContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	SI_PSY_PSY_PSYCHICWALL	IDS_PROPSKILL_TXT_000174	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_CURSE	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_PSY_NLG_SATANOLGY	4	SI_PSY_PSY_SPRITBOMB	5	SR_BEFORE	0	=	=	XI_SKILL_PSY_PSY_CASTING01	=	=	=	=	MTI_PSY_PSY_PSYCHI01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_ATTACK	=	25	=	KT_MAGIC	0	0	0	0	0	=	1	10	2805	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyPsyWall.dds"""	0	""""""	IDS_PROPSKILL_TXT_000175
6	SI_PSY_PSY_SPRITBOMB	IDS_PROPSKILL_TXT_000176	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_PSYCHIC	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_PSY_PSY_PSYCHICBOMB	6	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_NLG_CASTING01	XI_SKILL_PSY_PSY_SPRITBOMB01	XI_SKILL_PSY_PSY_SPRITBOMB02	=	=	MTI_PSY_PSY_PSYCHI01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	2815	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsySpirits.dds"""	0	""""""	IDS_PROPSKILL_TXT_000177
6	SI_PSY_NLG_CRUCIOSPELL	IDS_PROPSKILL_TXT_000178	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_CURSE	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_MAG_MENTALSTRIKE  	10	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_NLG_CASTING01	=	XI_SKILL_PSY_NLG_CRUCIOSPELL02	=	=	MTI_PSY_NLG_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_TARGETINGOBJ	=	ST_MAGIC	DST_INT	=	RT_TIME	=	5000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2825	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyCrucioSpell.dds"""	0	""""""	IDS_PROPSKILL_TXT_000179
6	SI_PSY_PSY_MAXIMUMCRISIS	IDS_PROPSKILL_TXT_000180	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_PSYCHIC	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_PSY_NLG_CRUCIOSPELL	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_PSY_NLG_CASTING01	XI_SKILL_PSY_PSY_MAXIMUMCRISIS02	=	=	XI_SKILL_PSY_PSY_MAXIMUMCRISIS01	MTI_PSY_PSY_SQUARE01	=	=	EXT_MAGICATK	WUI_NOW	SRO_AROUND	ST_MAGIC	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	2835	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyMaxCrisis.dds"""	0	""""""	IDS_PROPSKILL_TXT_000181
6	SI_PSY_PSY_PSYCHICSQUARE	IDS_PROPSKILL_TXT_000182	1	1	JTYPE_PRO	JOB_PSYCHIKEEPER	DIS_PSYCHIC	JOB_PSYCHIKEEPER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_WAND	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	75	SI_PSY_PSY_PSYCHICWALL	7	SI_PSY_PSY_MAXIMUMCRISIS	5	SR_BEFORE	12000	=	=	XI_SKILL_PSY_NLG_CASTING01	=	XI_SKILL_PSY_PSY_PSYCHICSQUARE02	=	=	MTI_PSY_PSY_SQUARE01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_MAGIC	DST_INT	=	RT_ATTACK	=	55	=	KT_MAGIC	0	0	0	0	0	=	1	10	2845	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_PsyPsySquare.dds"""	0	""""""	IDS_PROPSKILL_TXT_000183
//																																																																																																																											
6	SI_ELE_FIRE_FIREBIRD	IDS_PROPSKILL_TXT_000184	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_FIRE	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_FIRE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_FIRE_FIRESTRIKE	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_FIRE_CASTING01      	XI_SKILL_ELE_FIRE_FIREBIRD01      	XI_SKILL_ELE_FIRE_FIREBIRD02    	=	=	MTI_ELE_FIRE_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_FIRE	DST_INT	=	RT_ATTACK	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	10	2855	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirFirbrd.dds"""	0	""""""	IDS_PROPSKILL_TXT_000185
6	SI_ELE_FIRE_FIREMASTER	IDS_PROPSKILL_TXT_000186	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_FIRE	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_FIRE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_MAG_FIRE_FIRESTRIKE	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_FIRE_CASTING01      	=	XI_SKILL_ELE_FIRE_FIREMASTER01	=	=	MTI_ELE_FIRE_CASTING01	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	ST_FIRE	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2865	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirFirmst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000187
6	SI_ELE_FIRE_BURINGFIELD	IDS_PROPSKILL_TXT_000188	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_FIRE	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_FIRE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	2000	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_ELE_FIRE_FIREBIRD	5	=	=	SR_BEFORE	5000	=	=	XI_SKILL_ELE_FIRE_CASTING01      	=	=	XI_SKILL_ELE_FIRE_BURINGFIELD02     	=	MTI_ELE_FIRE_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_FIRE	DST_INT	DST_INT	RT_ATTACK	RT_TIME	5	2000	KT_MAGIC	0	0	0	0	0	=	1	10	2875	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleFirBunfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000189
6	SI_ELE_ELECTRICITY_THUNDERSTRIKE	IDS_PROPSKILL_TXT_000190	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_ELECTRICITY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_ELECTRICITY	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_ELECTRICITY_LIGHTINGSHOCK	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_ELECTRICITY_CASTING01	=	XI_SKILL_ELE_ELECTRICITY_THUNDERSTRIKE01	=	=	MTI_ELE_ELECTRICITY_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_ELECTRICITY	DST_INT	=	RT_ATTACK	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	10	2885	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEleThunst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000191
6	SI_ELE_ELECTRICITY_LIGHTINGMASTER	IDS_PROPSKILL_TXT_000192	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_ELECTRICITY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_ELECTRICITY	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_MAG_ELECTRICITY_LIGHTINGSHOCK	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_ELECTRICITY_CASTING01	=	XI_SKILL_ELE_ELECTRICITY_LIGHTINGMASTER01	=	=	MTI_ELE_ELECTRICITY_CASTING01	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	ST_ELECTRICITY	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2895	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEleElemst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000193
6	SI_ELE_ELECTRICITY_ELETRICSHOCK	IDS_PROPSKILL_TXT_000194	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_ELECTRICITY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_ELECTRICITY	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_ELE_ELECTRICITY_THUNDERSTRIKE	4	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_ELECTRICITY_CASTING01	XI_SKILL_ELE_ELECTRICITY_ELETRICSHOCK01	=	=	=	MTI_ELE_ELECTRICITY_CASTING01	=	0	EXT_MAGICATK	WUI_NOW	SRO_AROUND	ST_ELECTRICITY	DST_INT	=	RT_ATTACK	=	45	=	KT_MAGIC	0	0	0	0	0	=	1	10	2905	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEleEleshk.dds"""	0	""""""	IDS_PROPSKILL_TXT_000195
6	SI_ELE_EARTH_STONESPEAR	IDS_PROPSKILL_TXT_000196	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_EARTH	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_EARTH	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_EARTH_LOOTING	3	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_EARTH_CASTING01	XI_SKILL_ELE_EARTH_STONESPEAR01	XI_SKILL_ELE_EARTH_STONESPEAR02	=	=	MTI_ELE_EARTH_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_EARTH	DST_INT	=	RT_ATTACK	=	35	=	KT_MAGIC	0	0	0	0	0	=	1	10	2915	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEarStnspr.dds"""	0	""""""	IDS_PROPSKILL_TXT_000197
6	SI_ELE_EARTH_EARTHMASTER	IDS_PROPSKILL_TXT_000198	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_EARTH	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_EARTH	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_MAG_EARTH_LOOTING	3	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_EARTH_CASTING01	=	XI_SKILL_ELE_EARTH_EARTHMASTER01	=	=	MTI_ELE_EARTH_CASTING01	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	ST_EARTH	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2925	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEarEarmst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000199
6	SI_ELE_EARTH_EARTHQUAKE	IDS_PROPSKILL_TXT_000200	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_EARTH	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_EARTH	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_ELE_EARTH_STONESPEAR	4	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_EARTH_CASTING01	=	XI_SKILL_ELE_EARTH_EARTHQUAKE02	=	=	MTI_ELE_EARTH_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_EARTH	DST_INT	=	RT_ATTACK	=	45	=	KT_MAGIC	0	0	0	0	0	=	1	10	2935	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleEarEarsqk.dds"""	0	""""""	IDS_PROPSKILL_TXT_000201
6	SI_ELE_WATER_ICESHARK	IDS_PROPSKILL_TXT_000202	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WATER	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WATER	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_WATER_SPRINGWATER	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_WATER_CASTING01	XI_SKILL_ELE_WATER_ICESHARK01	XI_SKILL_ELE_WATER_ICESHARK02	=	=	MTI_ELE_WATER_CASTING01	=	=	EXT_MAGICATKSHOT	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WATER	DST_INT	=	RT_ATTACK	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	10	2945	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWatIceshk.dds"""	0	""""""	IDS_PROPSKILL_TXT_000203
6	SI_ELE_WATER_WATERMASTER	IDS_PROPSKILL_TXT_000204	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WATER	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WATER	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_MAG_WATER_SPRINGWATER	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_WATER_CASTING01	=	XI_SKILL_ELE_WATER_WATERMASTER01	=	=	MTI_ELE_WATER_CASTING01	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	ST_WATER	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2955	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWatWatmst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000205
6	SI_ELE_WATER_POISONCLOUD	IDS_PROPSKILL_TXT_000206	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WATER	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WATER	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_ELE_WATER_ICESHARK	5	=	=	SR_BEFORE	6000	=	=	XI_SKILL_ELE_WATER_CASTING01	=	XI_SKILL_ELE_WATER_POISONCLOUD02	=	=	MTI_ELE_WATER_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_WATER	DST_INT	DST_INT	RT_ATTACK	RT_TIME	35	1000	KT_MAGIC	0	0	0	0	0	=	1	10	2965	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWatPoicld.dds"""	0	""""""	IDS_PROPSKILL_TXT_000207
6	SI_ELE_WIND_VOID	IDS_PROPSKILL_TXT_000208	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WIND	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	60	SI_MAG_WIND_WINDCUTTER	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_WIND_CASTING01	=	XI_SKILL_ELE_WIND_VOID01	=	=	MTI_ELE_WIND_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_DIRECT	ST_WIND	DST_INT	=	RT_ATTACK	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	10	2975	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWinVoid.dds"""	0	""""""	IDS_PROPSKILL_TXT_000209
6	SI_ELE_WIND_WINDMASTER	IDS_PROPSKILL_TXT_000210	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WIND	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_MAG_WIND_WINDCUTTER	7	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_WIND_CASTING01	=	XI_SKILL_ELE_WIND_WINDMASTER01	=	=	MTI_ELE_WIND_CASTING01	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	ST_WIND	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	10	2985	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWinWinmst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000211
6	SI_ELE_WIND_WINDFIELD	IDS_PROPSKILL_TXT_000212	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_WIND	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_WIND	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	65	SI_ELE_WIND_VOID	5	=	=	SR_BEFORE	0	=	=	XI_SKILL_ELE_WIND_CASTING01	=	XI_SKILL_ELE_WIND_WINDFIELD02	=	=	MTI_ELE_WIND_CASTING01	=	0	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_WIND	DST_INT	DST_INT	RT_ATTACK	RT_TIME	45	5000	KT_MAGIC	0	0	0	0	0	=	1	10	2995	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleWinWinfil.dds"""	0	""""""	IDS_PROPSKILL_TXT_000213
6	SI_ELE_MULTY_METEOSHOWER	IDS_PROPSKILL_TXT_000214	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_MULTY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_ELE_FIRE_BURINGFIELD	6	SI_ELE_EARTH_EARTHQUAKE	5	SR_BEFORE	10000	=	=	XI_SKILL_ELE_MULTI_CASTING01      	XI_SKILL_ELE_MULTI_METEOSHOWER02  	=	=	=	MTI_ELE_MULTI_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_FIREEARTH	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	3005	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulMeteos.dds"""	0	""""""	IDS_PROPSKILL_TXT_000215
6	SI_ELE_MULTY_LIGHTINGSTORM	IDS_PROPSKILL_TXT_000216	1	1	JTYPE_PRO	JOB_ELEMENTOR	DIS_MULTY	JOB_ELEMENTOR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_STAFF	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	70	SI_ELE_WIND_WINDFIELD	6	SI_ELE_ELECTRICITY_ELETRICSHOCK	5	SR_BEFORE	10000	=	=	XI_SKILL_ELE_MULTI_CASTING01      	XI_SKILL_ELE_MULTI_LIGHTINGSTORM01	XI_SKILL_ELE_MULTI_LIGHTINGSTORM02  	=	=	MTI_ELE_MULTI_CASTING01	=	=	EXT_MAGICATK	WUI_TARGETINGOBJ	SRO_REGION	ST_ELECWIND	DST_INT	=	RT_ATTACK	=	50	=	KT_MAGIC	0	0	0	0	0	=	1	10	3015	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_EleMulLgtstm.dds"""	0	""""""	IDS_PROPSKILL_TXT_000217
